person_age,annual_inc,home_ownership,employment_length,loan_intent,loan_grade,loan_amt,interest_rate,target_flag,income_ratio,employment_type,residence_type,credit_score,monthly_income
26,55000.0,mortgage,10.0,venture,c,2800.0,13.49,0,0.05,employed,rural,848.0,6540.0
30,21240.0,rent,0.0,medical,c,2000.0,14.22,0,0.09,self_emp,urban,862.0,2160.0
31,30988.0,rent,0.0,debtconsolidation,c,2400.0,13.47,0,0.08,self_emp,rural,556.0,5340.0
24,150000.0,mortgage,9.0,medical,a,24000.0,7.49,0,0.16,self_emp,rural,713.0,7860.0
24,57600.0,mortgage,0.0,homeimprovement,a,3300.0,5.42,0,0.06,employed,rural,886.0,5580.0
30,,rent,14.0,personal,b,4800.0,,0,0.09,self_emp,urban,720.0,5520.0
25,48000.0,mortgage,2.0,venture,b,5000.0,,0,0.1,self_emp,rural,852.0,1500.0
31,78504.0,rent,2.0,education,c,10000.0,11.41,0,0.13,employed,urban,863.0,11940.0
25,,rent,0.0,debtconsolidation,c,6000.0,12.87,0,0.09,employed,urban,806.0,8520.0
21,36500.0,rent,2.0,venture,a,5500.0,7.51,0,0.15,self-employed,urban,532.0,6180.0
26,80000.0,mortgage,10.0,education,d,15000.0,16.07,0,0.19,employed,rural,,7200.0
22,45000.0,mortgage,,education,b,14550.0,11.83,0,0.32,self_emp,urban,551.0,5160.0
23,60000.0,rent,1.0,education,c,,,0,0.18,self-employed,rural,634.0,5520.0
38,75000.0,mortgage,19.0,venture,a,9100.0,6.03,0,0.12,employed,rural,,2400.0
34,35100.0,mortgage,,education,c,9000.0,13.47,0,0.26,employed,rural,814.0,7440.0
34,31000.0,rent,5.0,medical,a,14500.0,7.88,1,0.47,self_emp,urban,840.0,3720.0
33,44400.0,mortgage,3.0,venture,c,2000.0,14.22,1,0.05,self_emp,urban,579.0,3180.0
23,77705.0,mortgage,4.0,education,e,4000.0,,0,0.05,employed,urban,899.0,4140.0
27,63360.0,rent,1.0,education,b,6500.0,,0,0.1,employed,rural,628.0,7620.0
23,95000.0,mortgage,7.0,education,c,15000.0,12.73,0,0.16,employed,rural,709.0,3540.0
26,30000.0,rent,,personal,b,4200.0,9.91,0,0.14,employed,rural,549.0,8760.0
23,29520.0,rent,7.0,education,d,8500.0,15.37,0,0.29,employed,urban,573.0,5040.0
33,150000.0,mortgage,17.0,venture,a,14000.0,6.62,0,0.09,employed,rural,706.0,8640.0
35,75000.0,rent,1.0,education,b,3300.0,11.71,0,0.04,employed,rural,,4020.0
22,32112.0,mortgage,4.0,personal,c,,13.98,0,0.47,employed,rural,666.0,13020.0
21,45996.0,mortgage,2.0,education,c,,,1,0.37,self-employed,urban,834.0,7020.0
24,60000.0,rent,0.0,personal,b,12000.0,12.21,0,0.2,employed,rural,765.0,4080.0
28,55704.0,mortgage,12.0,debtconsolidation,a,8400.0,7.51,0,0.15,self_emp,rural,558.0,3360.0
22,74000.0,rent,4.0,personal,a,5050.0,5.42,0,0.07,self_emp,urban,621.0,7320.0
26,48000.0,rent,2.0,education,a,10700.0,9.63,0,0.22,employed,urban,,8160.0
25,90000.0,mortgage,9.0,homeimprovement,b,18000.0,9.91,0,0.2,self_emp,urban,671.0,5580.0
25,,mortgage,3.0,education,b,10000.0,,0,0.38,self-employed,rural,867.0,12900.0
24,,mortgage,5.0,personal,b,3100.0,11.71,0,0.06,employed,urban,821.0,4080.0
37,55000.0,own,2.0,venture,b,24375.0,10.37,0,0.44,employed,rural,886.0,41760.0
33,95000.0,mortgage,,education,d,24000.0,12.92,0,0.25,self-employed,rural,,4200.0
25,30000.0,rent,4.0,education,b,5000.0,11.86,0,0.17,employed,rural,596.0,14520.0
28,,mortgage,7.0,personal,a,10000.0,6.99,0,0.05,self-employed,rural,847.0,1500.0
26,85000.0,mortgage,8.0,education,d,8500.0,,0,0.1,self_emp,rural,846.0,9480.0
32,,rent,2.0,venture,a,15000.0,6.03,0,0.17,employed,rural,818.0,4980.0
23,,mortgage,3.0,debtconsolidation,b,7800.0,10.59,0,0.3,self_emp,rural,633.0,4380.0
26,30000.0,rent,2.0,medical,b,7000.0,10.71,0,0.23,self-employed,urban,835.0,3240.0
26,58000.0,rent,0.0,personal,a,3500.0,8.59,0,0.06,employed,rural,636.0,5280.0
24,66500.0,mortgage,0.0,homeimprovement,a,8800.0,8.59,0,0.13,employed,rural,658.0,7020.0
25,72000.0,rent,7.0,debtconsolidation,c,15000.0,12.68,0,0.21,employed,rural,650.0,6660.0
25,37000.0,own,0.0,venture,c,10000.0,15.96,0,0.27,employed,rural,762.0,1680.0
24,52000.0,rent,3.0,debtconsolidation,b,4000.0,10.37,0,0.08,employed,urban,522.0,4800.0
23,33000.0,rent,1.0,education,a,2000.0,6.03,0,0.06,employed,rural,849.0,6120.0
23,39996.0,mortgage,5.0,education,a,10000.0,7.51,0,0.25,employed,rural,,4080.0
22,,rent,3.0,medical,b,2400.0,12.18,0,0.05,self_emp,rural,818.0,32220.0
31,,own,,venture,b,5000.0,11.83,0,0.25,employed,rural,605.0,5580.0
25,115000.0,own,5.0,venture,f,8000.0,,0,0.07,employed,urban,549.0,11040.0
22,61000.0,mortgage,2.0,medical,a,18200.0,7.51,0,0.3,employed,rural,770.0,9600.0
22,60000.0,own,6.0,venture,a,11500.0,7.88,0,0.19,employed,urban,849.0,4860.0
24,82726.0,mortgage,7.0,education,c,,,0,0.24,employed,urban,868.0,5400.0
30,56000.0,rent,7.0,homeimprovement,c,4800.0,13.92,0,0.09,employed,urban,702.0,7980.0
23,17688.0,rent,0.0,personal,b,1700.0,,0,0.1,self-employed,urban,812.0,4380.0
23,48000.0,rent,6.0,education,a,7000.0,8.94,0,0.15,self_emp,rural,655.0,2340.0
26,38004.0,mortgage,3.0,venture,c,10000.0,13.35,0,0.26,self-employed,urban,803.0,3600.0
23,54000.0,mortgage,8.0,venture,a,3000.0,5.42,0,0.06,employed,rural,792.0,8040.0
25,108960.0,mortgage,0.0,personal,c,10000.0,13.57,0,0.09,self_emp,urban,880.0,28200.0
26,175000.0,mortgage,7.0,debtconsolidation,b,,,0,0.17,employed,rural,725.0,1500.0
35,33000.0,own,0.0,education,c,2000.0,13.98,0,0.06,self_emp,urban,891.0,9240.0
29,75000.0,own,1.0,venture,b,18000.0,12.42,0,0.24,self_emp,rural,762.0,3480.0
31,80000.0,mortgage,10.0,medical,a,10000.0,,0,0.13,employed,urban,517.0,4920.0
38,117000.0,mortgage,5.0,homeimprovement,c,10700.0,,0,0.09,self-employed,rural,644.0,2580.0
24,56000.0,rent,4.0,homeimprovement,a,12000.0,8.94,0,0.21,self_emp,urban,857.0,2400.0
22,,mortgage,5.0,personal,a,5400.0,7.42,0,0.14,employed,rural,667.0,4200.0
28,41000.0,rent,1.0,medical,b,9000.0,9.88,0,0.22,employed,rural,841.0,9000.0
33,75000.0,mortgage,17.0,education,c,12000.0,,0,0.16,employed,rural,507.0,9360.0
24,65000.0,mortgage,0.0,education,a,14000.0,8.49,0,0.22,self_emp,urban,847.0,9000.0
28,,rent,7.0,medical,b,14400.0,11.14,0,0.22,employed,rural,606.0,2280.0
26,,rent,10.0,education,a,7200.0,,0,0.09,employed,urban,715.0,7560.0
27,47000.0,mortgage,2.0,medical,a,6000.0,6.99,0,0.13,self-employed,rural,604.0,6780.0
27,60000.0,mortgage,3.0,personal,b,6000.0,11.48,0,0.1,employed,urban,830.0,7380.0
27,105000.0,rent,4.0,venture,b,20000.0,10.62,0,0.19,self_emp,rural,,2760.0
22,68000.0,mortgage,6.0,education,b,,,0,0.15,employed,urban,663.0,3060.0
24,,rent,0.0,homeimprovement,b,,12.69,1,0.08,self-employed,urban,562.0,35460.0
24,58000.0,mortgage,3.0,personal,d,15000.0,,0,0.26,self_emp,rural,845.0,12300.0
23,90000.0,mortgage,7.0,education,b,8000.0,10.36,0,0.09,self_emp,urban,787.0,4260.0
26,24000.0,rent,5.0,venture,a,4500.0,5.79,0,0.19,employed,rural,759.0,5100.0
23,41000.0,mortgage,7.0,debtconsolidation,b,5500.0,10.71,0,0.13,employed,urban,538.0,3120.0
44,57000.0,rent,1.0,medical,b,4200.0,,0,0.07,employed,urban,703.0,1860.0
22,65000.0,rent,6.0,debtconsolidation,c,16000.0,13.47,0,0.25,self-employed,urban,632.0,6240.0
28,34000.0,rent,7.0,medical,b,9600.0,,0,0.28,self_emp,rural,607.0,8220.0
23,23040.0,own,,venture,b,2000.0,11.11,0,0.09,employed,urban,621.0,9600.0
24,77000.0,mortgage,1.0,homeimprovement,b,4000.0,11.99,0,0.05,self-employed,urban,513.0,4680.0
26,62100.0,mortgage,2.0,education,b,9600.0,11.71,0,0.15,self_emp,urban,529.0,3960.0
24,73000.0,mortgage,4.0,education,a,6500.0,5.42,0,0.09,employed,urban,626.0,1920.0
25,96000.0,rent,2.0,education,b,,8.88,0,0.16,employed,urban,861.0,4020.0
22,24000.0,rent,0.0,education,b,4500.0,,0,0.19,self-employed,rural,562.0,3360.0
24,63996.0,mortgage,5.0,venture,b,6000.0,10.75,0,0.09,employed,rural,675.0,1500.0
22,66000.0,own,6.0,debtconsolidation,d,7500.0,17.58,0,0.11,employed,urban,577.0,6660.0
30,,rent,0.0,personal,c,15000.0,13.61,0,0.21,employed,rural,707.0,13320.0
23,103000.0,rent,6.0,personal,d,,15.7,0,0.24,employed,rural,637.0,1500.0
29,75000.0,mortgage,1.0,medical,a,12000.0,9.63,0,0.16,employed,rural,692.0,9240.0
27,54792.0,rent,4.0,education,c,5000.0,13.48,0,0.09,self-employed,urban,626.0,1860.0
27,65000.0,mortgage,5.0,venture,b,10000.0,12.42,0,0.15,self_emp,rural,574.0,5640.0
22,26004.0,mortgage,1.0,education,a,5000.0,5.42,0,0.19,employed,rural,539.0,10500.0
25,55000.0,rent,0.0,education,b,6400.0,10.71,0,0.12,self-employed,rural,670.0,7020.0
27,62900.0,rent,3.0,medical,d,12000.0,15.95,1,0.16,self_emp,rural,820.0,4860.0
22,29376.0,rent,1.0,education,a,2800.0,7.43,0,0.1,employed,rural,823.0,3240.0
26,60000.0,own,,venture,a,9800.0,,0,0.16,self-employed,rural,,7260.0
64,119000.0,mortgage,3.0,personal,a,5000.0,,0,0.04,self_emp,urban,798.0,16920.0
27,43000.0,rent,,education,d,4000.0,16.29,0,0.09,self-employed,urban,,2700.0
25,80004.0,rent,5.0,education,b,,9.62,0,0.12,employed,urban,800.0,8760.0
29,,mortgage,14.0,homeimprovement,b,6000.0,11.14,0,0.06,employed,rural,598.0,1620.0
47,56004.0,rent,2.0,venture,b,10800.0,10.36,0,0.19,employed,rural,734.0,1500.0
33,25000.0,mortgage,4.0,education,b,1600.0,11.36,0,0.06,employed,rural,690.0,4260.0
26,40610.0,mortgage,7.0,homeimprovement,a,3500.0,7.14,0,0.09,self-employed,urban,730.0,7320.0
23,65000.0,mortgage,7.0,education,a,9000.0,7.88,0,0.14,self_emp,rural,737.0,1920.0
22,24000.0,own,0.0,debtconsolidation,d,4200.0,15.62,0,0.17,employed,urban,,3480.0
24,49232.0,rent,8.0,education,a,8500.0,6.54,0,0.17,self_emp,rural,646.0,6420.0
30,36996.0,rent,5.0,education,a,10000.0,8.9,0,0.27,self-employed,urban,785.0,5400.0
27,25000.0,own,4.0,personal,a,,,0,0.16,employed,rural,548.0,11100.0
39,61000.0,mortgage,3.0,venture,d,,16.29,0,0.23,employed,urban,799.0,6300.0
22,115000.0,rent,4.0,medical,a,4800.0,7.88,0,0.04,self_emp,rural,717.0,20700.0
23,215000.0,mortgage,,medical,c,35000.0,14.79,0,0.16,employed,rural,711.0,3420.0
36,68000.0,other,,personal,a,7200.0,9.63,0,0.11,self_emp,rural,784.0,3480.0
32,38000.0,mortgage,8.0,homeimprovement,c,8000.0,13.49,0,0.21,employed,urban,,6360.0
25,95000.0,mortgage,4.0,education,a,6500.0,7.14,0,0.07,self_emp,urban,573.0,5340.0
33,60000.0,own,8.0,education,c,8350.0,11.34,0,0.14,employed,urban,814.0,4440.0
25,221850.0,mortgage,9.0,medical,d,25000.0,15.7,1,0.1,employed,rural,791.0,3480.0
24,66000.0,mortgage,8.0,medical,a,15000.0,6.54,0,0.23,employed,rural,667.0,3240.0
25,58000.0,mortgage,9.0,medical,a,8500.0,7.14,0,0.15,employed,urban,737.0,9180.0
22,46000.0,rent,3.0,education,b,11000.0,10.59,0,0.24,employed,rural,890.0,0.0
24,63000.0,mortgage,8.0,venture,b,6300.0,11.49,0,0.1,employed,rural,830.0,6300.0
22,35000.0,rent,4.0,venture,c,1000.0,,0,0.03,self-employed,rural,541.0,3720.0
25,34000.0,mortgage,0.0,medical,c,10000.0,12.87,0,0.29,self_emp,rural,614.0,11820.0
36,130000.0,mortgage,9.0,personal,b,12000.0,,0,0.09,employed,rural,844.0,2820.0
22,42000.0,rent,0.0,personal,a,3600.0,7.37,0,0.09,self_emp,rural,,5880.0
23,36000.0,mortgage,3.0,venture,b,4800.0,10.38,0,0.13,self-employed,urban,815.0,2100.0
24,46000.0,rent,0.0,personal,a,4800.0,8.9,0,0.1,employed,urban,,2520.0
21,50000.0,rent,4.0,debtconsolidation,b,10000.0,11.71,0,0.2,employed,urban,551.0,4800.0
26,120000.0,rent,11.0,homeimprovement,c,10000.0,12.68,0,0.08,self_emp,rural,,2580.0
28,60589.0,mortgage,,homeimprovement,b,2650.0,9.88,0,0.04,employed,rural,760.0,7740.0
22,50000.0,own,3.0,venture,a,6000.0,,0,0.12,employed,rural,681.0,1500.0
35,76000.0,rent,,personal,c,1000.0,13.49,0,0.01,self-employed,urban,,16200.0
24,60000.0,rent,7.0,homeimprovement,c,15000.0,13.85,0,0.25,self-employed,rural,587.0,5160.0
23,51996.0,mortgage,3.0,personal,a,5000.0,6.92,0,0.1,employed,urban,735.0,2580.0
26,60000.0,mortgage,3.0,personal,c,30000.0,14.27,0,0.5,self_emp,urban,,2220.0
23,78500.0,mortgage,7.0,education,a,7200.0,7.49,0,0.09,self_emp,rural,756.0,2760.0
26,24000.0,rent,0.0,venture,a,,8.9,0,0.21,employed,urban,700.0,11820.0
28,32000.0,rent,0.0,personal,b,6000.0,,0,0.19,self-employed,urban,628.0,3300.0
36,95000.0,rent,3.0,venture,a,7375.0,8.94,0,0.08,self-employed,urban,736.0,21660.0
31,60000.0,rent,2.0,personal,a,4750.0,5.99,0,0.08,self-employed,rural,844.0,3720.0
31,,mortgage,3.0,debtconsolidation,b,16250.0,10.99,0,0.21,employed,urban,591.0,4800.0
40,66000.0,own,25.0,personal,c,6125.0,14.65,0,0.09,self-employed,rural,541.0,4980.0
21,55000.0,mortgage,5.0,education,a,10500.0,7.51,0,0.19,self-employed,urban,662.0,15540.0
36,62000.0,mortgage,9.0,education,a,4800.0,8.0,0,0.08,self-employed,urban,619.0,5400.0
35,160000.0,own,10.0,venture,b,24000.0,11.83,0,0.15,self_emp,urban,775.0,21300.0
34,96900.0,rent,1.0,debtconsolidation,a,4800.0,,0,0.05,self-employed,urban,,17400.0
22,79000.0,mortgage,6.0,medical,a,10375.0,6.62,0,0.13,self_emp,rural,651.0,4560.0
27,53400.0,mortgage,8.0,personal,b,4000.0,9.99,0,0.07,self_emp,rural,,16260.0
23,103000.0,mortgage,7.0,debtconsolidation,b,21850.0,10.0,0,0.21,employed,urban,841.0,2520.0
28,100000.0,own,7.0,medical,c,18000.0,13.92,0,0.18,employed,urban,588.0,2700.0
29,42000.0,own,13.0,medical,a,2500.0,6.76,0,0.06,self-employed,rural,,6120.0
23,42000.0,rent,2.0,education,b,,10.65,0,0.29,self-employed,urban,636.0,3480.0
25,,mortgage,5.0,venture,b,18000.0,9.88,0,0.21,self-employed,rural,,3720.0
27,46800.0,mortgage,3.0,venture,c,,12.87,0,0.14,employed,urban,867.0,2280.0
34,55000.0,rent,7.0,venture,a,9000.0,7.74,0,0.16,self-employed,rural,689.0,7920.0
34,94000.0,mortgage,,medical,a,15000.0,6.54,0,0.16,employed,urban,784.0,8760.0
28,52000.0,mortgage,10.0,education,a,,7.88,0,0.26,self_emp,urban,686.0,7920.0
23,35000.0,mortgage,4.0,venture,a,3825.0,7.49,0,0.11,self_emp,urban,601.0,4380.0
23,20124.0,rent,0.0,debtconsolidation,c,5950.0,,0,0.3,self-employed,rural,588.0,6180.0
28,60996.0,mortgage,11.0,personal,e,24250.0,,0,0.4,self-employed,rural,,3660.0
23,50000.0,rent,7.0,debtconsolidation,a,5000.0,7.4,0,0.1,self-employed,rural,884.0,3780.0
35,30720.0,mortgage,4.0,venture,a,6000.0,7.49,0,0.2,employed,urban,,4740.0
24,77385.0,rent,5.0,debtconsolidation,a,6150.0,5.99,0,0.08,employed,rural,514.0,5400.0
26,72000.0,rent,0.0,debtconsolidation,b,9000.0,10.74,0,0.13,employed,urban,,1500.0
30,84000.0,mortgage,13.0,homeimprovement,b,,11.11,0,0.14,self_emp,rural,,2520.0
26,45000.0,rent,1.0,venture,b,6000.0,11.71,0,0.13,self-employed,urban,837.0,3540.0
25,35138.0,mortgage,3.0,debtconsolidation,b,1000.0,,0,0.03,self-employed,rural,645.0,4800.0
69,24000.0,rent,,medical,a,6000.0,6.62,0,0.25,self-employed,urban,868.0,4620.0
22,67807.0,mortgage,6.0,venture,a,,7.14,0,0.09,self-employed,urban,503.0,4980.0
31,50000.0,mortgage,,debtconsolidation,a,12000.0,7.88,0,0.24,employed,urban,,5040.0
27,129700.0,mortgage,1.0,personal,a,10000.0,6.54,0,0.08,self_emp,rural,780.0,6060.0
26,,mortgage,6.0,personal,c,14000.0,13.57,0,0.18,employed,urban,577.0,4560.0
24,61800.0,mortgage,0.0,medical,a,1500.0,6.54,0,0.02,employed,rural,563.0,4260.0
23,18000.0,rent,4.0,personal,c,3000.0,13.06,1,0.17,self_emp,rural,815.0,5820.0
27,54000.0,mortgage,1.0,homeimprovement,b,27575.0,,0,0.51,self_emp,urban,753.0,7140.0
21,28800.0,mortgage,0.0,debtconsolidation,a,5000.0,7.49,0,0.17,employed,urban,746.0,2640.0
25,,rent,2.0,venture,b,4050.0,,0,0.05,employed,urban,850.0,8100.0
23,100000.0,mortgage,0.0,venture,a,11000.0,8.49,0,0.11,self-employed,rural,631.0,3900.0
21,55272.0,rent,5.0,venture,a,5000.0,5.42,0,0.09,employed,urban,793.0,3300.0
23,30000.0,rent,4.0,medical,b,8000.0,12.18,0,0.27,self_emp,rural,674.0,8040.0
29,25000.0,mortgage,5.0,debtconsolidation,a,7475.0,8.49,0,0.3,employed,rural,753.0,6840.0
22,39000.0,rent,2.0,personal,a,7000.0,8.9,1,0.18,self-employed,rural,856.0,2760.0
27,112921.0,mortgage,11.0,homeimprovement,e,19000.0,16.35,0,0.17,self_emp,rural,717.0,1560.0
36,1200000.0,own,16.0,medical,a,10000.0,6.54,0,0.01,employed,urban,618.0,1500.0
37,50000.0,rent,1.0,debtconsolidation,c,15000.0,13.22,0,0.3,employed,rural,815.0,14940.0
47,140000.0,rent,4.0,venture,c,10000.0,,0,0.07,employed,urban,,8700.0
29,104000.0,mortgage,6.0,homeimprovement,a,,7.66,0,0.17,self-employed,urban,627.0,3360.0
25,50000.0,mortgage,2.0,personal,a,,7.9,0,0.2,employed,urban,817.0,5040.0
24,62500.0,rent,5.0,education,a,11500.0,5.79,0,0.18,employed,urban,831.0,9900.0
24,90000.0,rent,3.0,homeimprovement,b,15000.0,11.86,0,0.17,self_emp,urban,723.0,1380.0
25,53000.0,mortgage,2.0,venture,b,10750.0,11.14,0,0.2,employed,urban,733.0,5220.0
23,45000.0,rent,5.0,education,d,7500.0,15.37,0,0.17,employed,urban,778.0,8940.0
25,73000.0,mortgage,,debtconsolidation,c,3500.0,13.23,0,0.05,employed,rural,503.0,17880.0
24,98004.0,mortgage,5.0,homeimprovement,a,,8.49,1,0.03,employed,urban,792.0,3240.0
22,37000.0,mortgage,,medical,a,,8.49,0,0.41,employed,urban,548.0,1500.0
24,,rent,8.0,personal,c,16000.0,13.06,0,0.22,employed,rural,762.0,4080.0
25,150000.0,mortgage,6.0,debtconsolidation,c,5000.0,13.16,0,0.03,self_emp,rural,890.0,3840.0
35,44000.0,rent,8.0,debtconsolidation,a,10000.0,,0,0.23,self-employed,urban,633.0,1140.0
23,,rent,2.0,personal,b,12000.0,,0,0.21,employed,rural,558.0,23100.0
22,58000.0,rent,0.0,education,a,17475.0,7.51,0,0.3,employed,urban,677.0,2520.0
24,42500.0,mortgage,8.0,debtconsolidation,c,10000.0,13.8,0,0.24,self-employed,rural,794.0,1500.0
26,57240.0,rent,3.0,venture,a,9000.0,7.51,0,0.16,self-employed,urban,520.0,10620.0
40,72000.0,mortgage,18.0,debtconsolidation,a,14500.0,7.88,0,0.2,employed,urban,,7320.0
40,136000.0,mortgage,5.0,homeimprovement,b,,9.99,0,0.15,employed,urban,751.0,5820.0
25,,mortgage,5.0,debtconsolidation,b,15000.0,10.25,0,0.14,employed,urban,816.0,7800.0
42,140400.0,mortgage,6.0,personal,b,14000.0,10.99,0,0.1,employed,rural,649.0,4320.0
27,70000.0,rent,,education,b,20000.0,11.48,0,0.29,employed,rural,,9720.0
25,62000.0,mortgage,9.0,education,b,,11.86,0,0.03,employed,rural,,14940.0
38,40320.0,mortgage,4.0,education,d,15000.0,16.07,0,0.37,employed,rural,683.0,5040.0
39,73000.0,mortgage,3.0,venture,a,10000.0,7.51,0,0.14,self_emp,rural,812.0,4320.0
22,28000.0,rent,6.0,personal,b,1000.0,10.25,1,0.04,employed,rural,525.0,1500.0
26,34200.0,rent,1.0,medical,c,3500.0,12.84,0,0.1,self_emp,urban,775.0,3120.0
29,79800.0,mortgage,2.0,debtconsolidation,a,6000.0,,0,0.08,self-employed,urban,632.0,4500.0
26,94800.0,mortgage,10.0,debtconsolidation,a,,6.03,0,0.15,self-employed,rural,715.0,9900.0
31,175000.0,mortgage,3.0,education,e,7500.0,19.69,0,0.04,self_emp,urban,571.0,1500.0
32,95000.0,mortgage,2.0,personal,a,5000.0,7.51,0,0.05,self-employed,rural,850.0,5400.0
29,30000.0,rent,4.0,venture,b,,12.18,0,0.23,self-employed,rural,889.0,7260.0
33,53000.0,mortgage,2.0,medical,a,6000.0,5.79,0,0.11,employed,urban,728.0,4620.0
31,60000.0,rent,2.0,personal,c,12000.0,13.98,0,0.2,employed,urban,545.0,7620.0
22,68000.0,rent,7.0,medical,b,15000.0,10.37,0,0.22,self-employed,urban,789.0,5460.0
23,65000.0,mortgage,7.0,venture,a,14400.0,,0,0.22,employed,urban,608.0,7620.0
22,38400.0,own,5.0,education,c,10000.0,13.99,0,0.26,self-employed,rural,,4920.0
21,24960.0,rent,0.0,education,c,1000.0,13.98,0,0.04,employed,urban,,7020.0
22,,mortgage,7.0,education,b,10800.0,9.99,0,0.18,self-employed,rural,,10620.0
26,35000.0,mortgage,10.0,personal,b,,12.69,0,0.23,self_emp,rural,780.0,9960.0
23,33000.0,mortgage,4.0,education,a,8000.0,7.49,0,0.24,employed,urban,621.0,2580.0
44,80000.0,mortgage,28.0,homeimprovement,d,25000.0,15.33,0,0.31,employed,urban,899.0,1980.0
30,65000.0,rent,14.0,debtconsolidation,c,7000.0,13.49,0,0.11,employed,rural,791.0,6600.0
26,42000.0,rent,2.0,personal,c,10800.0,13.99,1,0.26,employed,urban,765.0,5100.0
31,27600.0,rent,16.0,debtconsolidation,a,13000.0,6.54,1,0.47,employed,urban,584.0,11760.0
22,120000.0,mortgage,3.0,medical,a,22000.0,7.49,0,0.18,employed,urban,893.0,4620.0
26,43000.0,rent,0.0,personal,a,2125.0,8.9,0,0.05,self-employed,rural,858.0,3240.0
31,33000.0,rent,2.0,venture,a,7000.0,8.9,0,0.21,employed,urban,695.0,2100.0
27,59200.0,rent,4.0,debtconsolidation,b,15000.0,10.75,0,0.25,self_emp,rural,,6600.0
36,29500.0,own,4.0,homeimprovement,b,1250.0,11.83,0,0.04,employed,urban,,3600.0
22,36000.0,rent,4.0,education,b,6000.0,10.36,0,0.17,self-employed,rural,897.0,2340.0
31,47000.0,mortgage,5.0,homeimprovement,b,5000.0,10.38,0,0.11,self-employed,urban,880.0,5940.0
29,100000.0,mortgage,8.0,homeimprovement,b,7000.0,9.88,0,0.07,employed,rural,517.0,13920.0
24,49992.0,rent,,venture,d,8000.0,15.95,0,0.16,employed,rural,738.0,5400.0
23,72000.0,rent,2.0,venture,c,9000.0,13.47,0,0.13,employed,urban,654.0,9240.0
24,43200.0,mortgage,0.0,education,c,,14.26,0,0.23,employed,rural,798.0,6900.0
24,75000.0,rent,6.0,homeimprovement,b,15000.0,,0,0.2,employed,urban,771.0,9240.0
25,60000.0,mortgage,,homeimprovement,b,10000.0,10.83,0,0.17,self-employed,rural,820.0,3060.0
22,45000.0,mortgage,1.0,education,b,3300.0,10.99,0,0.07,employed,rural,740.0,5040.0
22,96000.0,mortgage,,education,c,,13.04,0,0.12,employed,urban,504.0,6480.0
22,40542.0,mortgage,,venture,a,6250.0,,0,0.15,employed,urban,526.0,8580.0
24,51600.0,rent,8.0,homeimprovement,b,,10.65,0,0.06,self_emp,urban,897.0,7680.0
32,25000.0,own,2.0,venture,d,5000.0,,0,0.2,self-employed,rural,653.0,13920.0
25,101424.0,rent,6.0,debtconsolidation,a,2000.0,7.29,0,0.02,employed,urban,863.0,8400.0
26,,mortgage,10.0,homeimprovement,c,15000.0,15.96,0,0.16,employed,rural,,5160.0
25,48000.0,own,0.0,personal,b,6000.0,10.65,0,0.13,self-employed,urban,891.0,1680.0
26,75000.0,mortgage,6.0,medical,a,13000.0,6.99,0,0.17,employed,rural,554.0,4620.0
29,120000.0,own,3.0,education,a,7500.0,,0,0.06,employed,urban,618.0,3660.0
26,80000.0,rent,3.0,venture,a,9000.0,8.9,0,0.11,self_emp,rural,521.0,1740.0
24,48000.0,own,3.0,homeimprovement,c,2800.0,12.53,0,0.06,employed,urban,,11640.0
23,38850.0,rent,0.0,education,c,,12.72,0,0.1,employed,rural,553.0,3780.0
24,,rent,9.0,personal,e,10400.0,,0,0.3,self_emp,urban,764.0,3900.0
26,55000.0,rent,1.0,education,a,3200.0,8.49,0,0.06,self-employed,rural,717.0,3540.0
24,70000.0,rent,0.0,medical,c,6425.0,,0,0.09,self-employed,rural,714.0,7140.0
24,33996.0,mortgage,8.0,venture,d,4000.0,14.91,0,0.12,self_emp,urban,569.0,9360.0
23,36000.0,own,3.0,education,a,8500.0,7.51,0,0.24,self_emp,rural,768.0,3900.0
24,47300.0,mortgage,,personal,a,,8.49,0,0.2,self_emp,urban,788.0,5640.0
23,165000.0,mortgage,3.0,debtconsolidation,a,,5.42,0,0.03,self-employed,urban,583.0,6720.0
23,30000.0,rent,0.0,education,c,8400.0,14.65,0,0.28,employed,urban,522.0,6960.0
23,40000.0,mortgage,7.0,personal,b,4000.0,10.99,0,0.1,self-employed,rural,889.0,2220.0
22,44568.0,rent,,personal,b,3200.0,,0,0.07,self_emp,urban,787.0,8460.0
23,79416.0,rent,7.0,venture,d,25000.0,15.21,1,0.31,self-employed,urban,850.0,6780.0
41,57600.0,rent,6.0,personal,a,8000.0,6.03,0,0.14,self_emp,urban,671.0,7800.0
23,39200.0,rent,1.0,education,a,,,0,0.06,employed,urban,,2760.0
48,57996.0,rent,2.0,homeimprovement,c,7000.0,13.61,0,0.12,employed,urban,776.0,8700.0
29,75000.0,own,3.0,homeimprovement,a,12000.0,7.51,0,0.16,self_emp,rural,743.0,4740.0
25,,mortgage,9.0,medical,c,,11.66,0,0.2,self_emp,urban,821.0,19080.0
39,105201.0,mortgage,20.0,venture,a,15000.0,6.91,0,0.14,employed,rural,,9060.0
